A,AB,B,O,dept_code,dept_name,pdept_code,trans_dt,dow,day,month,year,week,hol_dur,hol_lower,hol_upper,TOTAL
2.0,0.0,2.0,2.0,4103,tbd,4103,2015-12-16,2,16,12,2015,51,,,,6.0
0.0,2.0,4.0,8.0,4103,tbd,4103,2015-12-17,3,17,12,2015,51,,,,14.0
2.0,0.0,0.0,6.0,4103,tbd,4103,2015-12-18,4,18,12,2015,51,,,,8.0
16.0,0.0,0.0,2.0,4103,tbd,4103,2015-12-19,5,19,12,2015,51,,,,18.0
16.0,0.0,2.0,4.0,4103,tbd,4103,2015-12-20,6,20,12,2015,51,,,,22.0
2.0,0.0,2.0,2.0,4103,tbd,4103,2015-12-21,0,21,12,2015,52,,,,6.0
2.0,2.0,0.0,6.0,4103,tbd,4103,2015-12-22,1,22,12,2015,52,,,,10.0
5.5,8.0,0.0,11.5,4103,tbd,4103,2015-12-23,2,23,12,2015,52,,,,25.0
4.5,6.0,2.0,6.0,4103,tbd,4103,2015-12-24,3,24,12,2015,52,,,,18.5
4.0,0.0,4.0,5.0,4103,tbd,4103,2015-12-25,4,25,12,2015,52,,,,13.0
0.0,0.0,0.0,12.0,4103,tbd,4103,2015-12-26,5,26,12,2015,52,,,,12.0
8.0,0.0,3.0,6.0,4103,tbd,4103,2015-12-27,6,27,12,2015,52,,,,17.0
5.0,2.0,8.0,6.0,4103,tbd,4103,2015-12-28,0,28,12,2015,53,,,,21.0
4.0,0.0,10.0,12.0,4103,tbd,4103,2015-12-29,1,29,12,2015,53,,,,26.0
0.0,4.0,10.0,12.0,4103,tbd,4103,2015-12-30,2,30,12,2015,53,,,,26.0
2.0,0.0,0.0,2.0,4103,tbd,4103,2015-12-31,3,31,12,2015,53,,,,4.0
0.0,2.0,0.0,2.0,4103,tbd,4103,2016-01-01,4,1,1,2016,53,3.0,-1.0,1.0,4.0
4.0,2.0,4.0,6.0,4103,tbd,4103,2016-01-02,5,2,1,2016,53,3.0,-1.0,1.0,16.0
4.0,0.0,0.0,3.0,4103,tbd,4103,2016-01-03,6,3,1,2016,53,3.0,-1.0,1.0,7.0
2.0,0.0,8.0,2.0,4103,tbd,4103,2016-01-04,0,4,1,2016,1,,,,12.0
2.0,0.0,1.5,6.0,4103,tbd,4103,2016-01-05,1,5,1,2016,1,,,,9.5
22.0,0.0,0.0,2.0,4103,tbd,4103,2016-01-06,2,6,1,2016,1,,,,24.0
12.0,2.0,8.0,0.0,4103,tbd,4103,2016-01-07,3,7,1,2016,1,,,,22.0
6.0,4.0,10.0,2.0,4103,tbd,4103,2016-01-08,4,8,1,2016,1,,,,22.0
2.0,2.0,2.0,6.0,4103,tbd,4103,2016-01-09,5,9,1,2016,1,,,,12.0
2.0,0.0,10.0,12.0,4103,tbd,4103,2016-01-10,6,10,1,2016,1,,,,24.0
2.0,0.0,8.0,10.0,4103,tbd,4103,2016-01-11,0,11,1,2016,2,,,,20.0
2.0,2.0,6.0,5.5,4103,tbd,4103,2016-01-12,1,12,1,2016,2,,,,15.5
14.0,2.0,0.0,11.5,4103,tbd,4103,2016-01-13,2,13,1,2016,2,,,,27.5
0.0,2.0,8.0,12.0,4103,tbd,4103,2016-01-14,3,14,1,2016,2,,,,22.0
0.0,2.0,0.0,16.0,4103,tbd,4103,2016-01-15,4,15,1,2016,2,,,,18.0
0.0,4.0,4.0,12.0,4103,tbd,4103,2016-01-16,5,16,1,2016,2,,,,20.0
0.0,2.0,2.0,2.0,4103,tbd,4103,2016-01-17,6,17,1,2016,2,,,,6.0
0.0,2.0,7.5,4.0,4103,tbd,4103,2016-01-18,0,18,1,2016,3,,,,13.5
4.0,0.0,6.0,2.0,4103,tbd,4103,2016-01-19,1,19,1,2016,3,,,,12.0
4.0,4.0,17.0,2.0,4103,tbd,4103,2016-01-20,2,20,1,2016,3,,,,27.0
0.0,0.0,2.0,4.0,4103,tbd,4103,2016-01-21,3,21,1,2016,3,,,,6.0
0.0,0.0,0.0,8.0,4103,tbd,4103,2016-01-22,4,22,1,2016,3,,,,8.0
6.0,0.0,2.0,0.0,4103,tbd,4103,2016-01-23,5,23,1,2016,3,,,,8.0
4.0,4.0,11.0,4.0,4103,tbd,4103,2016-01-24,6,24,1,2016,3,,,,23.0
0.0,0.0,6.0,2.0,4103,tbd,4103,2016-01-25,0,25,1,2016,4,,,,8.0
0.0,0.0,2.0,10.0,4103,tbd,4103,2016-01-26,1,26,1,2016,4,,,,12.0
0.0,0.0,0.0,10.0,4103,tbd,4103,2016-01-27,2,27,1,2016,4,,,,10.0
2.0,2.0,2.0,12.0,4103,tbd,4103,2016-01-28,3,28,1,2016,4,,,,18.0
2.0,0.0,2.0,2.0,4103,tbd,4103,2016-01-29,4,29,1,2016,4,,,,6.0
0.0,0.0,6.0,1.5,4103,tbd,4103,2016-01-30,5,30,1,2016,4,,,,7.5
0.0,0.0,0.0,2.0,4103,tbd,4103,2016-01-31,6,31,1,2016,4,,,,2.0
0.0,0.0,4.0,0.0,4103,tbd,4103,2016-02-01,0,1,2,2016,5,,,,4.0
3.0,4.0,2.0,2.0,4103,tbd,4103,2016-02-02,1,2,2,2016,5,,,,11.0
2.0,0.0,6.0,4.0,4103,tbd,4103,2016-02-03,2,3,2,2016,5,,,,12.0
2.0,6.0,10.0,3.0,4103,tbd,4103,2016-02-04,3,4,2,2016,5,,,,21.0
14.0,0.0,2.0,2.0,4103,tbd,4103,2016-02-05,4,5,2,2016,5,,,,18.0
6.0,0.0,2.0,0.0,4103,tbd,4103,2016-02-06,5,6,2,2016,5,,,,8.0
2.0,3.0,7.5,4.0,4103,tbd,4103,2016-02-07,6,7,2,2016,5,7.0,-2.0,2.0,16.5
8.0,0.0,4.0,0.0,4103,tbd,4103,2016-02-08,0,8,2,2016,6,7.0,-2.0,2.0,12.0
2.0,0.0,9.0,0.0,4103,tbd,4103,2016-02-09,1,9,2,2016,6,7.0,-2.0,2.0,11.0
1.5,4.0,2.0,0.0,4103,tbd,4103,2016-02-10,2,10,2,2016,6,7.0,-2.0,2.0,7.5
6.0,0.0,6.0,2.5,4103,tbd,4103,2016-02-11,3,11,2,2016,6,7.0,-2.0,2.0,14.5
0.0,2.0,3.0,1.5,4103,tbd,4103,2016-02-12,4,12,2,2016,6,7.0,-2.0,2.0,6.5
0.0,0.0,0.0,2.0,4103,tbd,4103,2016-02-13,5,13,2,2016,6,7.0,-2.0,2.0,2.0
4.0,0.0,0.0,4.0,4103,tbd,4103,2016-02-14,6,14,2,2016,6,,,,8.0
13.0,0.0,8.0,0.0,4103,tbd,4103,2016-02-15,0,15,2,2016,7,,,,21.0
8.0,0.0,8.0,0.0,4103,tbd,4103,2016-02-16,1,16,2,2016,7,,,,16.0
5.0,0.0,12.0,0.0,4103,tbd,4103,2016-02-17,2,17,2,2016,7,,,,17.0
5.0,6.0,22.0,6.0,4103,tbd,4103,2016-02-18,3,18,2,2016,7,,,,39.0
4.0,2.0,6.0,2.0,4103,tbd,4103,2016-02-19,4,19,2,2016,7,,,,14.0
0.0,0.0,0.0,4.0,4103,tbd,4103,2016-02-20,5,20,2,2016,7,,,,4.0
0.0,0.0,2.0,0.0,4103,tbd,4103,2016-02-21,6,21,2,2016,7,,,,2.0
6.0,0.0,0.0,0.0,4103,tbd,4103,2016-02-22,0,22,2,2016,8,,,,6.0
2.0,0.0,6.0,2.0,4103,tbd,4103,2016-02-23,1,23,2,2016,8,,,,10.0
6.0,2.0,0.0,0.0,4103,tbd,4103,2016-02-24,2,24,2,2016,8,,,,8.0
4.0,2.0,2.0,6.0,4103,tbd,4103,2016-02-25,3,25,2,2016,8,,,,14.0
3.5,0.0,4.0,6.0,4103,tbd,4103,2016-02-26,4,26,2,2016,8,,,,13.5
0.0,0.0,2.0,4.0,4103,tbd,4103,2016-02-27,5,27,2,2016,8,,,,6.0
2.0,4.0,0.0,6.0,4103,tbd,4103,2016-02-28,6,28,2,2016,8,,,,12.0
2.0,0.0,2.0,6.0,4103,tbd,4103,2016-02-29,0,29,2,2016,9,,,,10.0
8.0,0.0,10.0,4.0,4103,tbd,4103,2016-03-01,1,1,3,2016,9,,,,22.0
4.0,0.0,10.0,0.0,4103,tbd,4103,2016-03-02,2,2,3,2016,9,,,,14.0
8.0,0.0,0.0,0.0,4103,tbd,4103,2016-03-03,3,3,3,2016,9,,,,8.0
10.0,4.0,4.0,0.0,4103,tbd,4103,2016-03-04,4,4,3,2016,9,,,,18.0
4.0,0.0,0.0,0.0,4103,tbd,4103,2016-03-05,5,5,3,2016,9,,,,4.0
4.0,0.0,0.0,2.0,4103,tbd,4103,2016-03-06,6,6,3,2016,9,,,,6.0
0.0,0.0,0.0,2.0,4103,tbd,4103,2016-03-07,0,7,3,2016,10,,,,2.0
2.0,0.0,4.0,8.0,4103,tbd,4103,2016-03-08,1,8,3,2016,10,,,,14.0
8.0,4.0,0.0,10.0,4103,tbd,4103,2016-03-09,2,9,3,2016,10,,,,22.0
4.0,0.0,4.0,2.0,4103,tbd,4103,2016-03-10,3,10,3,2016,10,,,,10.0
0.0,2.0,4.0,2.0,4103,tbd,4103,2016-03-11,4,11,3,2016,10,,,,8.0
6.0,2.0,4.0,4.0,4103,tbd,4103,2016-03-12,5,12,3,2016,10,,,,16.0
7.0,0.0,6.0,6.0,4103,tbd,4103,2016-03-13,6,13,3,2016,10,,,,19.0
6.0,0.0,6.0,2.0,4103,tbd,4103,2016-03-14,0,14,3,2016,11,,,,14.0
6.0,0.0,4.0,6.0,4103,tbd,4103,2016-03-15,1,15,3,2016,11,,,,16.0
2.0,4.0,2.0,6.0,4103,tbd,4103,2016-03-16,2,16,3,2016,11,,,,14.0
2.0,0.0,0.0,4.0,4103,tbd,4103,2016-03-17,3,17,3,2016,11,,,,6.0
4.0,6.0,0.0,8.0,4103,tbd,4103,2016-03-18,4,18,3,2016,11,,,,18.0
0.0,8.0,12.0,4.0,4103,tbd,4103,2016-03-19,5,19,3,2016,11,,,,24.0
4.0,0.0,2.0,5.5,4103,tbd,4103,2016-03-20,6,20,3,2016,11,,,,11.5
0.0,0.0,4.0,4.0,4103,tbd,4103,2016-03-21,0,21,3,2016,12,,,,8.0
0.0,0.0,2.0,5.5,4103,tbd,4103,2016-03-22,1,22,3,2016,12,,,,7.5
0.0,4.0,8.0,6.0,4103,tbd,4103,2016-03-23,2,23,3,2016,12,,,,18.0
14.0,6.0,3.0,8.0,4103,tbd,4103,2016-03-24,3,24,3,2016,12,,,,31.0
4.0,0.0,4.0,4.0,4103,tbd,4103,2016-03-25,4,25,3,2016,12,,,,12.0
7.5,6.0,0.0,10.0,4103,tbd,4103,2016-03-26,5,26,3,2016,12,,,,23.5
8.0,0.0,4.0,4.0,4103,tbd,4103,2016-03-27,6,27,3,2016,12,,,,16.0
0.0,4.0,12.0,2.0,4103,tbd,4103,2016-03-28,0,28,3,2016,13,,,,18.0
0.0,4.0,18.0,2.0,4103,tbd,4103,2016-03-29,1,29,3,2016,13,,,,24.0
2.0,0.0,2.0,8.0,4103,tbd,4103,2016-03-30,2,30,3,2016,13,,,,12.0
2.0,0.0,2.0,8.0,4103,tbd,4103,2016-03-31,3,31,3,2016,13,,,,12.0
4.0,2.0,2.0,0.0,4103,tbd,4103,2016-04-01,4,1,4,2016,13,,,,8.0
0.0,0.0,0.0,4.0,4103,tbd,4103,2016-04-02,5,2,4,2016,13,3.0,-1.0,1.0,4.0
0.0,6.0,11.0,2.0,4103,tbd,4103,2016-04-03,6,3,4,2016,13,3.0,-1.0,1.0,19.0
4.0,4.0,10.0,0.0,4103,tbd,4103,2016-04-04,0,4,4,2016,14,3.0,-1.0,1.0,18.0
4.0,0.0,10.0,8.0,4103,tbd,4103,2016-04-05,1,5,4,2016,14,,,,22.0
0.0,2.0,22.0,4.0,4103,tbd,4103,2016-04-06,2,6,4,2016,14,,,,28.0
8.0,4.0,12.0,6.0,4103,tbd,4103,2016-04-07,3,7,4,2016,14,,,,30.0
0.0,2.0,14.0,0.0,4103,tbd,4103,2016-04-08,4,8,4,2016,14,,,,16.0
16.0,2.0,4.0,0.0,4103,tbd,4103,2016-04-09,5,9,4,2016,14,,,,22.0
8.0,0.0,10.0,0.0,4103,tbd,4103,2016-04-10,6,10,4,2016,14,,,,18.0
2.0,4.0,4.0,4.0,4103,tbd,4103,2016-04-11,0,11,4,2016,15,,,,14.0
2.0,0.0,2.0,2.0,4103,tbd,4103,2016-04-12,1,12,4,2016,15,,,,6.0
10.0,2.0,0.0,5.5,4103,tbd,4103,2016-04-13,2,13,4,2016,15,,,,17.5
8.0,6.0,2.0,4.0,4103,tbd,4103,2016-04-14,3,14,4,2016,15,,,,20.0
0.0,2.0,4.0,2.0,4103,tbd,4103,2016-04-15,4,15,4,2016,15,,,,8.0
4.0,2.0,2.0,6.0,4103,tbd,4103,2016-04-16,5,16,4,2016,15,,,,14.0
4.0,2.0,6.0,0.0,4103,tbd,4103,2016-04-17,6,17,4,2016,15,,,,12.0
0.0,5.0,4.0,2.0,4103,tbd,4103,2016-04-18,0,18,4,2016,16,,,,11.0
4.0,0.0,0.0,0.0,4103,tbd,4103,2016-04-19,1,19,4,2016,16,,,,4.0
0.0,0.0,5.0,2.0,4103,tbd,4103,2016-04-20,2,20,4,2016,16,,,,7.0
6.0,0.0,8.0,8.0,4103,tbd,4103,2016-04-21,3,21,4,2016,16,,,,22.0
8.0,0.0,2.0,6.0,4103,tbd,4103,2016-04-22,4,22,4,2016,16,,,,16.0
0.0,0.0,0.0,12.0,4103,tbd,4103,2016-04-23,5,23,4,2016,16,,,,12.0
4.0,2.0,6.0,2.0,4103,tbd,4103,2016-04-24,6,24,4,2016,16,,,,14.0
0.0,4.0,2.0,8.0,4103,tbd,4103,2016-04-25,0,25,4,2016,17,,,,14.0
6.0,0.0,11.0,4.0,4103,tbd,4103,2016-04-26,1,26,4,2016,17,,,,21.0
6.0,0.0,2.0,2.0,4103,tbd,4103,2016-04-27,2,27,4,2016,17,,,,10.0
4.0,4.0,0.0,2.0,4103,tbd,4103,2016-04-28,3,28,4,2016,17,,,,10.0
4.0,0.0,6.0,4.0,4103,tbd,4103,2016-04-29,4,29,4,2016,17,,,,14.0
0.0,0.0,0.0,6.0,4103,tbd,4103,2016-04-30,5,30,4,2016,17,3.0,-1.0,1.0,6.0
2.0,0.0,0.0,0.0,4103,tbd,4103,2016-05-01,6,1,5,2016,17,3.0,-1.0,1.0,2.0
2.0,0.0,0.0,2.0,4103,tbd,4103,2016-05-02,0,2,5,2016,18,3.0,-1.0,1.0,4.0
0.0,5.0,0.0,8.0,4103,tbd,4103,2016-05-03,1,3,5,2016,18,,,,13.0
10.0,2.0,5.0,10.0,4103,tbd,4103,2016-05-04,2,4,5,2016,18,,,,27.0
8.0,0.0,4.0,8.0,4103,tbd,4103,2016-05-05,3,5,5,2016,18,,,,20.0
10.0,0.0,15.0,6.0,4103,tbd,4103,2016-05-06,4,6,5,2016,18,,,,31.0
4.0,0.0,0.0,6.0,4103,tbd,4103,2016-05-07,5,7,5,2016,18,,,,10.0
0.0,6.0,0.0,10.0,4103,tbd,4103,2016-05-08,6,8,5,2016,18,,,,16.0
9.0,0.0,0.0,2.0,4103,tbd,4103,2016-05-09,0,9,5,2016,19,,,,11.0
2.0,0.0,0.0,2.0,4103,tbd,4103,2016-05-10,1,10,5,2016,19,,,,4.0
0.0,4.0,0.0,4.0,4103,tbd,4103,2016-05-11,2,11,5,2016,19,,,,8.0
0.0,6.0,2.0,8.0,4103,tbd,4103,2016-05-12,3,12,5,2016,19,,,,16.0
0.0,0.0,0.0,2.0,4103,tbd,4103,2016-05-14,5,14,5,2016,19,,,,2.0
0.0,2.0,0.0,4.0,4103,tbd,4103,2016-05-15,6,15,5,2016,19,,,,6.0
2.0,2.0,4.0,0.0,4103,tbd,4103,2016-05-16,0,16,5,2016,20,,,,8.0
4.0,26.0,0.0,0.0,4103,tbd,4103,2016-05-17,1,17,5,2016,20,,,,30.0
4.0,4.0,0.0,6.0,4103,tbd,4103,2016-05-18,2,18,5,2016,20,,,,14.0
6.0,2.0,4.0,10.0,4103,tbd,4103,2016-05-19,3,19,5,2016,20,,,,22.0
13.5,0.0,0.0,12.0,4103,tbd,4103,2016-05-20,4,20,5,2016,20,,,,25.5
1.5,0.0,4.0,12.0,4103,tbd,4103,2016-05-21,5,21,5,2016,20,,,,17.5
4.0,2.0,4.0,6.0,4103,tbd,4103,2016-05-22,6,22,5,2016,20,,,,16.0
4.0,2.0,0.0,0.0,4103,tbd,4103,2016-05-23,0,23,5,2016,21,,,,6.0
4.0,0.0,3.0,4.0,4103,tbd,4103,2016-05-24,1,24,5,2016,21,,,,11.0
2.0,0.0,4.0,12.0,4103,tbd,4103,2016-05-25,2,25,5,2016,21,,,,18.0
10.0,13.5,4.0,10.0,4103,tbd,4103,2016-05-26,3,26,5,2016,21,,,,37.5
10.0,7.0,6.0,10.0,4103,tbd,4103,2016-05-27,4,27,5,2016,21,,,,33.0
1.5,0.0,16.0,8.0,4103,tbd,4103,2016-05-28,5,28,5,2016,21,,,,25.5
9.0,0.0,14.0,4.0,4103,tbd,4103,2016-05-29,6,29,5,2016,21,,,,27.0
6.0,0.0,0.0,10.0,4103,tbd,4103,2016-05-30,0,30,5,2016,22,,,,16.0
2.0,2.0,2.0,0.0,4103,tbd,4103,2016-05-31,1,31,5,2016,22,,,,6.0
4.0,0.0,2.0,10.0,4103,tbd,4103,2016-06-01,2,1,6,2016,22,,,,16.0
13.0,4.0,2.0,5.0,4103,tbd,4103,2016-06-02,3,2,6,2016,22,,,,24.0
10.0,0.0,2.0,4.0,4103,tbd,4103,2016-06-03,4,3,6,2016,22,,,,16.0
6.0,0.0,2.0,8.0,4103,tbd,4103,2016-06-04,5,4,6,2016,22,,,,16.0
4.0,0.0,3.5,9.5,4103,tbd,4103,2016-06-05,6,5,6,2016,22,,,,17.0
5.5,2.0,6.0,4.0,4103,tbd,4103,2016-06-06,0,6,6,2016,23,,,,17.5
6.0,4.0,8.0,0.0,4103,tbd,4103,2016-06-07,1,7,6,2016,23,,,,18.0
2.0,0.0,7.0,2.0,4103,tbd,4103,2016-06-08,2,8,6,2016,23,,,,11.0
0.0,4.0,4.0,0.0,4103,tbd,4103,2016-06-09,3,9,6,2016,23,3.0,-1.0,1.0,8.0
4.0,0.0,4.0,1.5,4103,tbd,4103,2016-06-10,4,10,6,2016,23,3.0,-1.0,1.0,9.5
2.0,4.0,6.0,6.0,4103,tbd,4103,2016-06-11,5,11,6,2016,23,3.0,-1.0,1.0,18.0
4.0,0.0,0.0,10.0,4103,tbd,4103,2016-06-12,6,12,6,2016,23,,,,14.0
4.0,0.0,2.0,0.0,4103,tbd,4103,2016-06-13,0,13,6,2016,24,,,,6.0
3.0,0.0,15.0,1.5,4103,tbd,4103,2016-06-14,1,14,6,2016,24,,,,19.5
3.5,0.0,2.0,4.5,4103,tbd,4103,2016-06-15,2,15,6,2016,24,,,,10.0
2.0,2.0,2.0,8.0,4103,tbd,4103,2016-06-16,3,16,6,2016,24,,,,14.0
5.0,0.0,2.0,2.0,4103,tbd,4103,2016-06-17,4,17,6,2016,24,,,,9.0
2.0,0.0,6.0,9.5,4103,tbd,4103,2016-06-18,5,18,6,2016,24,,,,17.5
0.0,4.0,14.0,2.0,4103,tbd,4103,2016-06-19,6,19,6,2016,24,,,,20.0
0.0,0.0,12.0,2.0,4103,tbd,4103,2016-06-20,0,20,6,2016,25,,,,14.0
0.0,8.0,2.0,12.0,4103,tbd,4103,2016-06-21,1,21,6,2016,25,,,,22.0
9.5,0.0,2.0,8.0,4103,tbd,4103,2016-06-22,2,22,6,2016,25,,,,19.5
6.0,8.0,6.0,8.0,4103,tbd,4103,2016-06-23,3,23,6,2016,25,,,,28.0
2.0,0.0,4.0,0.0,4103,tbd,4103,2016-06-24,4,24,6,2016,25,,,,6.0
10.0,0.0,4.0,6.0,4103,tbd,4103,2016-06-25,5,25,6,2016,25,,,,20.0
11.5,0.0,12.0,6.0,4103,tbd,4103,2016-06-26,6,26,6,2016,25,,,,29.5
4.0,0.0,8.0,0.0,4103,tbd,4103,2016-06-27,0,27,6,2016,26,,,,12.0
6.0,0.0,16.0,14.0,4103,tbd,4103,2016-06-28,1,28,6,2016,26,,,,36.0
7.0,0.0,10.0,2.0,4103,tbd,4103,2016-06-29,2,29,6,2016,26,,,,19.0
6.0,0.0,6.0,4.0,4103,tbd,4103,2016-06-30,3,30,6,2016,26,,,,16.0
2.0,4.0,2.0,4.0,4103,tbd,4103,2016-07-01,4,1,7,2016,26,,,,12.0
0.0,0.0,2.0,8.0,4103,tbd,4103,2016-07-02,5,2,7,2016,26,,,,10.0
0.0,6.0,2.0,13.0,4103,tbd,4103,2016-07-03,6,3,7,2016,26,,,,21.0
4.0,0.0,2.5,8.0,4103,tbd,4103,2016-07-04,0,4,7,2016,27,,,,14.5
0.0,0.0,6.0,20.0,4103,tbd,4103,2016-07-05,1,5,7,2016,27,,,,26.0
4.0,2.0,0.0,16.0,4103,tbd,4103,2016-07-06,2,6,7,2016,27,,,,22.0
2.0,4.0,6.0,0.0,4103,tbd,4103,2016-07-07,3,7,7,2016,27,,,,12.0
0.0,0.0,4.0,10.0,4103,tbd,4103,2016-07-08,4,8,7,2016,27,,,,14.0
2.0,0.0,2.0,10.0,4103,tbd,4103,2016-07-09,5,9,7,2016,27,,,,14.0
0.0,0.0,2.0,6.0,4103,tbd,4103,2016-07-11,0,11,7,2016,28,,,,8.0
2.0,0.0,7.0,10.0,4103,tbd,4103,2016-07-12,1,12,7,2016,28,,,,19.0
10.0,0.0,2.0,14.0,4103,tbd,4103,2016-07-13,2,13,7,2016,28,,,,26.0
4.0,4.0,0.0,8.0,4103,tbd,4103,2016-07-14,3,14,7,2016,28,,,,16.0
12.0,4.0,4.0,18.0,4103,tbd,4103,2016-07-15,4,15,7,2016,28,,,,38.0
10.0,4.0,0.0,6.0,4103,tbd,4103,2016-07-16,5,16,7,2016,28,,,,20.0
0.0,0.0,4.0,0.0,4103,tbd,4103,2016-07-17,6,17,7,2016,28,,,,4.0
2.0,0.0,2.0,0.0,4103,tbd,4103,2016-07-18,0,18,7,2016,29,,,,4.0
2.0,0.0,2.0,2.0,4103,tbd,4103,2016-07-19,1,19,7,2016,29,,,,6.0
6.0,0.0,4.0,2.0,4103,tbd,4103,2016-07-20,2,20,7,2016,29,,,,12.0
6.0,4.0,8.0,4.0,4103,tbd,4103,2016-07-21,3,21,7,2016,29,,,,22.0
0.0,6.0,6.0,2.0,4103,tbd,4103,2016-07-22,4,22,7,2016,29,,,,14.0
4.0,0.0,8.0,6.0,4103,tbd,4103,2016-07-23,5,23,7,2016,29,,,,18.0
3.5,0.0,4.0,0.0,4103,tbd,4103,2016-07-24,6,24,7,2016,29,,,,7.5
4.0,4.0,4.0,8.0,4103,tbd,4103,2016-07-25,0,25,7,2016,30,,,,20.0
2.0,0.0,10.0,2.0,4103,tbd,4103,2016-07-26,1,26,7,2016,30,,,,14.0
0.0,1.5,18.0,4.0,4103,tbd,4103,2016-07-27,2,27,7,2016,30,,,,23.5
2.0,4.0,2.0,8.0,4103,tbd,4103,2016-07-28,3,28,7,2016,30,,,,16.0
2.0,0.0,10.0,4.0,4103,tbd,4103,2016-07-29,4,29,7,2016,30,,,,16.0
9.0,2.0,4.0,0.0,4103,tbd,4103,2016-07-30,5,30,7,2016,30,,,,15.0
3.5,0.0,21.5,4.0,4103,tbd,4103,2016-07-31,6,31,7,2016,30,,,,29.0
4.0,0.0,8.0,4.0,4103,tbd,4103,2016-08-01,0,1,8,2016,31,,,,16.0
0.0,4.0,12.0,8.0,4103,tbd,4103,2016-08-02,1,2,8,2016,31,,,,24.0
2.0,0.0,8.0,3.5,4103,tbd,4103,2016-08-03,2,3,8,2016,31,,,,13.5
8.0,0.0,2.0,8.0,4103,tbd,4103,2016-08-04,3,4,8,2016,31,,,,18.0
0.0,0.0,8.0,0.0,4103,tbd,4103,2016-08-05,4,5,8,2016,31,,,,8.0
0.0,2.0,6.0,0.0,4103,tbd,4103,2016-08-06,5,6,8,2016,31,,,,8.0
0.0,4.0,2.0,11.0,4103,tbd,4103,2016-08-07,6,7,8,2016,31,,,,17.0
0.0,6.0,12.0,8.0,4103,tbd,4103,2016-08-08,0,8,8,2016,32,,,,26.0
0.0,0.0,6.0,0.0,4103,tbd,4103,2016-08-09,1,9,8,2016,32,,,,6.0
2.0,0.0,4.0,2.0,4103,tbd,4103,2016-08-10,2,10,8,2016,32,,,,8.0
4.0,6.0,0.0,6.0,4103,tbd,4103,2016-08-11,3,11,8,2016,32,,,,16.0
8.0,1.5,4.0,8.0,4103,tbd,4103,2016-08-12,4,12,8,2016,32,,,,21.5
1.5,4.0,2.0,0.0,4103,tbd,4103,2016-08-13,5,13,8,2016,32,,,,7.5
0.0,2.0,4.0,4.0,4103,tbd,4103,2016-08-14,6,14,8,2016,32,,,,10.0
10.0,4.0,2.0,0.0,4103,tbd,4103,2016-08-15,0,15,8,2016,33,,,,16.0
10.0,0.0,0.0,8.0,4103,tbd,4103,2016-08-16,1,16,8,2016,33,,,,18.0
2.0,2.0,0.0,0.0,4103,tbd,4103,2016-08-17,2,17,8,2016,33,,,,4.0
0.0,2.0,0.0,6.0,4103,tbd,4103,2016-08-18,3,18,8,2016,33,,,,8.0
4.0,0.0,14.0,2.0,4103,tbd,4103,2016-08-19,4,19,8,2016,33,,,,20.0
2.0,0.0,2.0,0.0,4103,tbd,4103,2016-08-20,5,20,8,2016,33,,,,4.0
2.0,2.0,8.0,4.0,4103,tbd,4103,2016-08-21,6,21,8,2016,33,,,,16.0
6.0,6.0,9.5,4.0,4103,tbd,4103,2016-08-22,0,22,8,2016,34,,,,25.5
2.0,2.0,8.0,6.0,4103,tbd,4103,2016-08-23,1,23,8,2016,34,,,,18.0
4.0,6.0,0.0,12.0,4103,tbd,4103,2016-08-24,2,24,8,2016,34,,,,22.0
0.0,2.0,4.0,0.0,4103,tbd,4103,2016-08-25,3,25,8,2016,34,,,,6.0
4.0,8.0,10.0,0.0,4103,tbd,4103,2016-08-26,4,26,8,2016,34,,,,22.0
0.0,0.0,13.0,0.0,4103,tbd,4103,2016-08-27,5,27,8,2016,34,,,,13.0
1.5,0.0,6.0,6.0,4103,tbd,4103,2016-08-28,6,28,8,2016,34,,,,13.5
0.0,0.0,8.0,2.0,4103,tbd,4103,2016-08-29,0,29,8,2016,35,,,,10.0
0.0,0.0,8.0,10.0,4103,tbd,4103,2016-08-30,1,30,8,2016,35,,,,18.0
5.0,0.0,0.0,16.0,4103,tbd,4103,2016-08-31,2,31,8,2016,35,,,,21.0
4.0,4.0,10.0,2.0,4103,tbd,4103,2016-09-01,3,1,9,2016,35,,,,20.0
0.0,4.0,14.0,2.0,4103,tbd,4103,2016-09-02,4,2,9,2016,35,,,,20.0
4.0,0.0,12.0,0.0,4103,tbd,4103,2016-09-03,5,3,9,2016,35,,,,16.0
4.0,0.0,4.0,4.0,4103,tbd,4103,2016-09-04,6,4,9,2016,35,,,,12.0
3.5,8.0,0.0,4.0,4103,tbd,4103,2016-09-05,0,5,9,2016,36,,,,15.5
8.0,12.0,4.0,4.0,4103,tbd,4103,2016-09-06,1,6,9,2016,36,,,,28.0
0.0,6.0,0.0,2.0,4103,tbd,4103,2016-09-07,2,7,9,2016,36,,,,8.0
8.0,14.0,10.0,7.0,4103,tbd,4103,2016-09-08,3,8,9,2016,36,,,,39.0
2.0,4.0,10.0,0.0,4103,tbd,4103,2016-09-09,4,9,9,2016,36,,,,16.0
0.0,4.0,10.0,2.0,4103,tbd,4103,2016-09-10,5,10,9,2016,36,,,,16.0
2.0,0.0,10.0,12.0,4103,tbd,4103,2016-09-11,6,11,9,2016,36,,,,24.0
